200215 134225.556|CONFIG|main|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/profiles/P43c08821-5a55-4a01-8984-c54f506e09d2/logs directory.
200215 153929.875|INFO|Thread-1667|info|sendToClient (send) TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 153929.875|INFO|Thread-1667|info|sendToClient af to TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1
200215 153929.875|INFO|Thread-1667|info|sendToClient (send) TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 153929.875|INFO|Thread-1667|info|sendToClient (send) TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153929.876|INFO|Thread-1667|info|sendToClient (send) TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 153929.877|INFO|Thread-1667|info|sendToClient (send) TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 153929.877|INFO|Thread-1667|info|sendToClient (send) TEAM2 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #514 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 153929.878|INFO|Thread-1667|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 153930.386|INFO|Thread-1674|info|receiveObject start got Packet[RUN_REQUEST] #52 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153930.386|INFO|Thread-1674|info|receiveObject Packet[RUN_REQUEST] #52 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153930.386|INFO|Thread-1674|info|handlePacket start Packet[RUN_REQUEST] #52 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153930.386|INFO|Thread-1674|dumpPacket|Packet RUN_REQUEST (Seq #52, o#52 ) handlePacket
200215 153930.386|INFO|Thread-1674|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 153930.386|INFO|Thread-1674|dumpPacket|    To: SERVER0 @ site 1
200215 153930.386|INFO|Thread-1674|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 153930.387|INFO|Thread-1674|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 153930.387|INFO|Thread-1674|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean true
200215 153930.387|INFO|Thread-1674|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 45 QUEUED_FOR_COMPUTER_JUDGEMENT 39 min 2368182ms from TEAM2 @ site 1 id Run-4328655363325516498 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 153930.393|INFO|Thread-1674|info|sendToClient b4 to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #516 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 153930.393|INFO|Thread-1674|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153930.393|INFO|Thread-1674|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #516 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153930.393|INFO|Thread-1674|info|sendToClient af to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #516 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 153930.393|INFO|Thread-1674|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #517 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 153930.393|INFO|Thread-1674|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #517 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153930.394|INFO|Thread-1674|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #517 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 153930.394|INFO|Thread-1674|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #517 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 153930.394|INFO|Thread-1674|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #517 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 153930.394|INFO|Thread-1674|info|handlePacket end Packet[RUN_REQUEST] #52 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153930.394|INFO|Thread-1674|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 153933.328|INFO|Thread-1681|info|receiveObject start got Packet[RUN_JUDGEMENT] #53 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153933.328|INFO|Thread-1681|info|receiveObject Packet[RUN_JUDGEMENT] #53 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153933.329|INFO|Thread-1681|info|handlePacket start Packet[RUN_JUDGEMENT] #53 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153933.329|INFO|Thread-1681|dumpPacket|Packet RUN_JUDGEMENT (Seq #53, o#53 ) handlePacket
200215 153933.329|INFO|Thread-1681|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 153933.329|INFO|Thread-1681|dumpPacket|    To: SERVER0 @ site 1
200215 153933.329|INFO|Thread-1681|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@2ae736c2
200215 153933.329|INFO|Thread-1681|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord--5040736969514802721
200215 153933.329|INFO|Thread-1681|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 153933.329|INFO|Thread-1681|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 45 BEING_JUDGED 39 min 2368182ms from TEAM2 @ site 1 id Run-4328655363325516498 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 153933.336|DEBUG|Thread-1681|logDebugMessage|Run Event Run 45 MANUAL_REVIEW 39 min 2368182ms from TEAM2 @ site 1 id Run-4328655363325516498 problem Guoliang-6834039785409387591 lang Java-7638789713309008913 CHANGED 
200215 153933.337|INFO|Thread-1681|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #518 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 153933.337|INFO|Thread-1681|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #518 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153933.337|INFO|Thread-1681|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #518 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 153933.337|INFO|Thread-1681|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #518 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 153933.338|INFO|Thread-1681|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #518 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 153933.338|INFO|Thread-1681|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 153955.387|INFO|Thread-1687|info|receiveObject start got Packet[RUN_SUBMISSION] #6 TEAM10 @ site 1 -> SERVER0 @ site 1
200215 153955.387|INFO|Thread-1687|info|receiveObject Packet[RUN_SUBMISSION] #6 TEAM10 @ site 1 -> SERVER0 @ site 1
200215 153955.388|INFO|Thread-1687|info|handlePacket start Packet[RUN_SUBMISSION] #6 TEAM10 @ site 1 -> SERVER0 @ site 1
200215 153955.388|INFO|Thread-1687|dumpPacket|Packet RUN_SUBMISSION (Seq #6, o#6 ) handlePacket
200215 153955.388|INFO|Thread-1687|dumpPacket|  From: TEAM10 @ site 1, oTEAM10 @ site 1 (DESKTOP-PRVKDO6 @ 192.168.1.4) (Contest Id: Default-3737554909911913459)
200215 153955.388|INFO|Thread-1687|dumpPacket|    To: SERVER0 @ site 1
200215 153955.388|INFO|Thread-1687|dumpPacket|   key: RUN_FILES is: edu.csus.ecs.pc2.core.model.RunFiles ["MainFile":"Deepa.java","OtherFiles":[]]
200215 153955.388|INFO|Thread-1687|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 0 QUEUED_FOR_COMPUTER_JUDGEMENT 0 min 0ms from TEAM10 @ site 1 id Run-8748163942799798758 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 153955.399|DEBUG|Thread-1687|logDebugMessage|Run Event Run 46 QUEUED_FOR_COMPUTER_JUDGEMENT 39 min 2393710ms from TEAM10 @ site 1 id Run-8748163942799798758 problem Deepa--780163004656611331 lang Java-7638789713309008913 ADDED 
200215 153955.400|INFO|Thread-1687|info|sendToClient b4 to TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 153955.401|INFO|Thread-1687|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.4,port=50240,localport=50002]--927080137921802943
200215 153955.401|INFO|Thread-1687|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/192.168.1.4,port=50240,localport=50002]--927080137921802943
200215 153955.401|INFO|Thread-1687|info|sendToClient af to TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 153955.401|INFO|Thread-1687|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 153955.401|INFO|Thread-1687|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153955.402|INFO|Thread-1687|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 153955.402|INFO|Thread-1687|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 153955.402|INFO|Thread-1687|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_SUBMISSION_CONFIRM] #519 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 153955.403|INFO|Thread-1687|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 153955.449|INFO|Thread-1694|info|receiveObject start got Packet[RUN_REQUEST] #54 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153955.449|INFO|Thread-1694|info|receiveObject Packet[RUN_REQUEST] #54 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153955.449|INFO|Thread-1694|info|handlePacket start Packet[RUN_REQUEST] #54 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153955.449|INFO|Thread-1694|dumpPacket|Packet RUN_REQUEST (Seq #54, o#54 ) handlePacket
200215 153955.449|INFO|Thread-1694|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 153955.449|INFO|Thread-1694|dumpPacket|    To: SERVER0 @ site 1
200215 153955.449|INFO|Thread-1694|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 153955.449|INFO|Thread-1694|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 153955.449|INFO|Thread-1694|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean true
200215 153955.449|INFO|Thread-1694|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 46 QUEUED_FOR_COMPUTER_JUDGEMENT 39 min 2393710ms from TEAM10 @ site 1 id Run-8748163942799798758 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 153955.457|INFO|Thread-1694|info|sendToClient b4 to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #521 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 153955.457|INFO|Thread-1694|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153955.457|INFO|Thread-1694|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #521 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153955.458|INFO|Thread-1694|info|sendToClient af to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #521 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 153955.458|INFO|Thread-1694|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #522 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 153955.459|INFO|Thread-1694|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #522 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153955.469|INFO|Thread-1694|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #522 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 153955.473|INFO|Thread-1694|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #522 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 153955.489|INFO|Thread-1694|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #522 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 153955.500|INFO|Thread-1694|info|handlePacket end Packet[RUN_REQUEST] #54 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153955.500|INFO|Thread-1694|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 153958.444|INFO|Thread-1701|info|receiveObject start got Packet[RUN_JUDGEMENT] #55 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153958.444|INFO|Thread-1701|info|receiveObject Packet[RUN_JUDGEMENT] #55 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153958.444|INFO|Thread-1701|info|handlePacket start Packet[RUN_JUDGEMENT] #55 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 153958.445|INFO|Thread-1701|dumpPacket|Packet RUN_JUDGEMENT (Seq #55, o#55 ) handlePacket
200215 153958.445|INFO|Thread-1701|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 153958.445|INFO|Thread-1701|dumpPacket|    To: SERVER0 @ site 1
200215 153958.445|INFO|Thread-1701|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@6e78dbb5
200215 153958.445|INFO|Thread-1701|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord-8634243646385381578
200215 153958.445|INFO|Thread-1701|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 153958.445|INFO|Thread-1701|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 46 BEING_JUDGED 39 min 2393710ms from TEAM10 @ site 1 id Run-8748163942799798758 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 153958.452|DEBUG|Thread-1701|logDebugMessage|Run Event Run 46 MANUAL_REVIEW 39 min 2393710ms from TEAM10 @ site 1 id Run-8748163942799798758 problem Deepa--780163004656611331 lang Java-7638789713309008913 CHANGED 
200215 153958.452|INFO|Thread-1701|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #523 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 153958.452|INFO|Thread-1701|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #523 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 153958.452|INFO|Thread-1701|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #523 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 153958.452|INFO|Thread-1701|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #523 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 153958.453|INFO|Thread-1701|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #523 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 153958.453|INFO|Thread-1701|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 154021.810|INFO|Thread-1707|info|receiveObject start got Packet[RUN_REQUEST] #107 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154021.810|INFO|Thread-1707|info|receiveObject Packet[RUN_REQUEST] #107 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154021.810|INFO|Thread-1707|info|handlePacket start Packet[RUN_REQUEST] #107 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154021.810|INFO|Thread-1707|dumpPacket|Packet RUN_REQUEST (Seq #107, o#107 ) handlePacket
200215 154021.810|INFO|Thread-1707|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154021.810|INFO|Thread-1707|dumpPacket|    To: SERVER0 @ site 1
200215 154021.810|INFO|Thread-1707|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 154021.810|INFO|Thread-1707|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 154021.810|INFO|Thread-1707|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
200215 154021.810|INFO|Thread-1707|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 45 MANUAL_REVIEW 39 min 2368182ms from TEAM2 @ site 1 id Run-4328655363325516498 problem Guoliang-6834039785409387591 lang Java-7638789713309008913
200215 154021.824|INFO|Thread-1707|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #524 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154021.825|INFO|Thread-1707|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 154021.825|INFO|Thread-1707|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #524 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 154021.825|INFO|Thread-1707|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #524 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 154021.825|INFO|Thread-1707|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #525 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 154021.826|INFO|Thread-1707|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #525 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 154021.829|INFO|Thread-1707|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #525 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.23,port=12564,localport=50002]-4447025522607732931
200215 154021.835|INFO|Thread-1707|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #525 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 154021.836|INFO|Thread-1707|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #525 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 154021.845|INFO|Thread-1707|info|handlePacket end Packet[RUN_REQUEST] #107 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154021.845|INFO|Thread-1707|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 154022.646|INFO|Thread-1714|info|receiveObject start got Packet[RUN_JUDGEMENT] #108 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154022.646|INFO|Thread-1714|info|receiveObject Packet[RUN_JUDGEMENT] #108 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154022.646|INFO|Thread-1714|info|handlePacket start Packet[RUN_JUDGEMENT] #108 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 154022.646|INFO|Thread-1714|dumpPacket|Packet RUN_JUDGEMENT (Seq #108, o#108 ) handlePacket
200215 154022.646|INFO|Thread-1714|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 154022.646|INFO|Thread-1714|dumpPacket|    To: SERVER0 @ site 1
200215 154022.647|INFO|Thread-1714|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@59c42d62
200215 154022.647|INFO|Thread-1714|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord--6269205283135401683
200215 154022.647|INFO|Thread-1714|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
